Boar Stud.x,BoarID,Breed,Boar Status,Date_Arrival,Date_Studout,Dispose_Code,Index,rank,ranksum,Percentile,key,Boar Stud.y,ID,DESCR,WeekCommencing
SPGNC,2014407,SPG240,CULLED,8/9/2021,6/21/2022,3,106.5186989,117,157,0.74522293,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-06-19
SPGNC,2014408,SPG240,CULLED,8/9/2021,6/21/2022,3,107.3361894,110,157,0.700636943,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-06-19
SPGNC,2014776,SPG240,CULLED,9/13/2021,6/21/2022,3,106.7629329,114,157,0.72611465,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-06-19
SPGNC,2014992,SPG240,CULLED,9/13/2021,6/21/2022,3,94.41674543,153,157,0.974522293,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-06-19
SPGNC,2015431,SPG240,CULLED,10/18/2021,6/21/2022,3,107.2263717,112,157,0.713375796,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-06-19
SPGNC,2018419,SPG240,CULLED,8/9/2021,6/21/2022,3,103.859883,136,157,0.866242038,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-06-19
SPGNC,2018624,SPG240,CULLED,10/18/2021,6/21/2022,3,109.9725184,92,157,0.585987261,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-06-19
SPGNC,2018762,SPG240,CULLED,10/18/2021,6/21/2022,3,107.2273406,111,157,0.707006369,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-06-19
SPGNC,2018953,SPG240,CULLED,11/22/2021,6/21/2022,3,106.0472286,120,157,0.76433121,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-06-19
SPGNC,2019193,SPG240,CULLED,10/18/2021,6/21/2022,3,109.3165907,97,157,0.617834395,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-06-19
SPGNC,2019225,SPG240,CULLED,10/18/2021,6/21/2022,3,108.35693,104,157,0.662420382,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-06-19
SPGNC,2019261,SPG240,CULLED,10/18/2021,6/21/2022,3,106.5425857,115,157,0.732484076,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-06-19
SPGNC,2019513,SPG240,CULLED,11/22/2021,6/21/2022,3,101.4764452,145,157,0.923566879,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-06-19
SPGNC,2019876,SPG240,CULLED,12/27/2021,6/21/2022,3,102.0296542,144,157,0.917197452,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-06-19
SPGNC,2024180,SPG240,CULLED,8/9/2021,6/21/2022,3,104.402459,132,157,0.840764331,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-06-19
SPGNC,2024455,SPG240,CULLED,8/9/2021,6/21/2022,3,100.3528479,147,157,0.936305732,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-06-19
SPGNC,2024682,SPG240,CULLED,8/9/2021,6/21/2022,3,104.1888304,134,157,0.853503185,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-06-19
SPGNC,2024685,SPG240,CULLED,8/9/2021,6/21/2022,3,108.6922412,102,157,0.649681529,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-06-19
SPGNC,2024752,SPG240,CULLED,8/9/2021,6/21/2022,3,109.1182986,100,157,0.636942675,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-06-19
SPGNC,2027888,SPG240,CULLED,3/8/2022,6/21/2022,3,104.2686537,133,157,0.847133758,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-06-19
SPGNC,2027922,SPG240,CULLED,3/8/2022,6/21/2022,3,99.97379469,148,157,0.942675159,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-06-19
SPGNC,2030379,SPG240,CULLED,9/13/2021,6/21/2022,3,105.8263611,122,157,0.777070064,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-06-19
SPGNC,2030636,SPG240,CULLED,9/13/2021,6/21/2022,3,106.3422041,118,157,0.751592357,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-06-19
SPGNC,2030697,SPG240,CULLED,9/13/2021,6/21/2022,3,108.0103747,107,157,0.681528662,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-06-19
SPGNC,2030877,SPG240,CULLED,10/18/2021,6/21/2022,3,103.5254333,139,157,0.885350318,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-06-19
SPGNC,2031375,SPG240,CULLED,4/12/2022,6/21/2022,3,100.5374907,146,157,0.929936306,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-06-19
SPGNC,2034349,SPG240,CULLED,10/18/2021,6/21/2022,3,104.4096518,131,157,0.834394904,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-06-19
SPGNC,2037643,SPG240,CULLED,12/27/2021,6/21/2022,3,93.75856023,154,157,0.98089172,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-06-19
SPGNC,2037974,SPG240,CULLED,1/31/2022,6/21/2022,3,105.3214641,126,157,0.802547771,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-06-19
SPGNC,2040363,SPG240,CULLED,3/8/2022,6/21/2022,3,99.63236903,149,157,0.949044586,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-06-19
SPGNC,2040544,SPG240,CULLED,3/8/2022,6/21/2022,3,103.3777709,140,157,0.891719745,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-06-19
SPGNC,2040650,SPG240,CULLED,3/8/2022,6/21/2022,3,98.05084894,150,157,0.955414013,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-06-19
SPGNC,2040708,SPG240,CULLED,3/8/2022,6/21/2022,3,105.5624639,124,157,0.789808917,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-06-19
SPGNC,2040894,SPG240,CULLED,3/8/2022,6/21/2022,4,97.37709663,151,157,0.961783439,SPGNC 4,SPGNC,4,SEMEN QUALITY,2022-06-19
SPGNC,2046124,SPG240,CULLED,4/12/2022,6/21/2022,3,109.5184203,95,157,0.605095541,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-06-19
SPGNC,3629F,SPG240,CULLED,6/1/2020,6/21/2022,3,104.9157085,129,157,0.821656051,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-06-19
SPGNC,4526H,SPG240,CULLED,9/14/2020,6/21/2022,3,109.2374707,98,157,0.624203822,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-06-19
SPGNC,5082H,SPG240,CULLED,11/23/2020,6/21/2022,3,109.1554038,99,157,0.630573248,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-06-19
SPGNC,5284J,SPG120,CULLED,4/12/2021,6/21/2022,3,100.3119414,27,27,1,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-06-19
SPGNC,5416J,SPG120,CULLED,4/12/2021,6/21/2022,3,109.0435596,17,27,0.62962963,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-06-19
SPGNC,6385G,SPG240,CULLED,12/28/2020,6/21/2022,3,106.1472365,119,157,0.757961783,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-06-19
SPGNC,6762H,SPG240,CULLED,5/17/2021,6/21/2022,3,106.5344865,116,157,0.738853503,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-06-19
SPGNC,8823J,SPG240,CULLED,12/28/2020,6/21/2022,3,107.1834607,113,157,0.719745223,SPGNC 3,SPGNC,3,GENETIC SERVICES,2022-06-19
Norson,EX_JJ3097,OTHER,CULLED,6/19/2006,NA,NA,NA,NA,NA,NA,Norson NA,NA,NA,NA,2022-06-26
High Desert,2006689,SPG240,CULLED,8/10/2021,6/28/2022,22,88.99711244,155,164,0.945121951,High Desert 22,High Desert,22,LOW INDEX,2022-06-26
High Desert,2014097,SPG240,CULLED,8/10/2021,7/1/2022,22,92.35422509,136,164,0.829268293,High Desert 22,High Desert,22,LOW INDEX,2022-06-26
MB 7082,2019847,SPG240,CULLED,11/6/2021,6/29/2022,43,109.1417981,34,109,0.311926606,MB 7082 43,MB 7082,43,SEMEN QUALITY,2022-06-26
MB 7093,8617J,SPG240,CULLED,11/22/2020,7/1/2022,49,95.78381382,302,402,0.751243781,MB 7093 49,MB 7093,49,GENETIC SERVICES,2022-06-26
MBW Cimarron,2295G,SPG240,CULLED,10/5/2020,6/30/2022,44,90.02149224,277,292,0.948630137,MBW Cimarron 44,MBW Cimarron,44,LOW INDEX,2022-06-26
Skyline Boar Stud,1035H,SPG240,CULLED,1/3/2021,7/1/2022,69,88.47606934,234,258,0.906976744,Skyline Boar Stud 69,Skyline Boar Stud,69,LOW INDEX,2022-06-26
Skyline Boar Stud,2000009,SPG240,CULLED,5/9/2021,7/1/2022,60,99.31366793,133,258,0.515503876,Skyline Boar Stud 60,Skyline Boar Stud,60,SEMEN QUALITY,2022-06-26
Skyline Boar Stud,2000090,SPG240,CULLED,5/9/2021,7/1/2022,60,100.0163448,124,258,0.480620155,Skyline Boar Stud 60,Skyline Boar Stud,60,SEMEN QUALITY,2022-06-26
Skyline Boar Stud,2000284,SPG240,CULLED,5/9/2021,7/1/2022,60,99.04683891,134,258,0.519379845,Skyline Boar Stud 60,Skyline Boar Stud,60,SEMEN QUALITY,2022-06-26
Skyline Boar Stud,2014246,SPG240,CULLED,9/12/2021,7/1/2022,60,99.70699686,127,258,0.492248062,Skyline Boar Stud 60,Skyline Boar Stud,60,SEMEN QUALITY,2022-06-26
Skyline Boar Stud,2014439,SPG240,CULLED,9/12/2021,7/1/2022,60,103.0594967,94,258,0.364341085,Skyline Boar Stud 60,Skyline Boar Stud,60,SEMEN QUALITY,2022-06-26
Skyline Boar Stud,2014656,SPG240,CULLED,9/12/2021,7/1/2022,60,81.4518966,258,258,1,Skyline Boar Stud 60,Skyline Boar Stud,60,SEMEN QUALITY,2022-06-26
Skyline Boar Stud,2021036,SPG240,CULLED,12/12/2021,7/1/2022,60,101.8243746,109,258,0.42248062,Skyline Boar Stud 60,Skyline Boar Stud,60,SEMEN QUALITY,2022-06-26
Skyline Boar Stud,2021081,SPG240,CULLED,12/12/2021,7/1/2022,60,104.7199754,73,258,0.282945736,Skyline Boar Stud 60,Skyline Boar Stud,60,SEMEN QUALITY,2022-06-26
Skyline Boar Stud,2021084,SPG240,CULLED,12/12/2021,7/1/2022,60,105.5952596,62,258,0.240310078,Skyline Boar Stud 60,Skyline Boar Stud,60,SEMEN QUALITY,2022-06-26
Skyline Boar Stud,2021114,SPG240,CULLED,12/12/2021,7/1/2022,60,104.4836221,79,258,0.30620155,Skyline Boar Stud 60,Skyline Boar Stud,60,SEMEN QUALITY,2022-06-26
Skyline Boar Stud,2021156,SPG240,CULLED,12/12/2021,7/1/2022,60,106.7853641,49,258,0.189922481,Skyline Boar Stud 60,Skyline Boar Stud,60,SEMEN QUALITY,2022-06-26
Skyline Boar Stud,2021229,SPG240,CULLED,12/12/2021,7/1/2022,60,103.5197547,90,258,0.348837209,Skyline Boar Stud 60,Skyline Boar Stud,60,SEMEN QUALITY,2022-06-26
Skyline Boar Stud,2031835,SPG240,CULLED,4/24/2022,7/1/2022,60,108.3426844,37,258,0.143410853,Skyline Boar Stud 60,Skyline Boar Stud,60,SEMEN QUALITY,2022-06-26
Skyline Boar Stud,2032084,SPG240,CULLED,4/24/2022,7/1/2022,60,106.9239791,47,258,0.182170543,Skyline Boar Stud 60,Skyline Boar Stud,60,SEMEN QUALITY,2022-06-26
Skyline Boar Stud,2032085,SPG240,CULLED,4/24/2022,7/1/2022,60,111.0826134,18,258,0.069767442,Skyline Boar Stud 60,Skyline Boar Stud,60,SEMEN QUALITY,2022-06-26
Skyline Boar Stud,2853F,SPG240,CULLED,6/12/2020,7/1/2022,69,88.87653333,230,258,0.891472868,Skyline Boar Stud 69,Skyline Boar Stud,69,LOW INDEX,2022-06-26
Skyline Boar Stud,2858F,SPG240,CULLED,6/13/2020,7/1/2022,69,85.37588223,250,258,0.968992248,Skyline Boar Stud 69,Skyline Boar Stud,69,LOW INDEX,2022-06-26
Skyline Boar Stud,2859F,SPG240,CULLED,6/13/2020,7/1/2022,69,86.04462413,247,258,0.957364341,Skyline Boar Stud 69,Skyline Boar Stud,69,LOW INDEX,2022-06-26
Skyline Boar Stud,2982F,SPG240,CULLED,6/13/2020,7/1/2022,69,90.26166831,224,258,0.868217054,Skyline Boar Stud 69,Skyline Boar Stud,69,LOW INDEX,2022-06-26
Skyline Boar Stud,2983F,SPG240,CULLED,6/13/2020,7/1/2022,69,89.06780988,228,258,0.88372093,Skyline Boar Stud 69,Skyline Boar Stud,69,LOW INDEX,2022-06-26
Skyline Boar Stud,3038F,SPG240,CULLED,6/13/2020,7/1/2022,69,87.79322233,240,258,0.930232558,Skyline Boar Stud 69,Skyline Boar Stud,69,LOW INDEX,2022-06-26
Skyline Boar Stud,3073F,SPG240,CULLED,6/13/2020,7/1/2022,60,104.6452172,75,258,0.290697674,Skyline Boar Stud 60,Skyline Boar Stud,60,SEMEN QUALITY,2022-06-26
Skyline Boar Stud,3081F,SPG240,CULLED,6/12/2020,7/1/2022,69,90.27986316,223,258,0.864341085,Skyline Boar Stud 69,Skyline Boar Stud,69,LOW INDEX,2022-06-26
Skyline Boar Stud,3239F,SPG240,CULLED,6/13/2020,7/1/2022,69,84.11406486,256,258,0.992248062,Skyline Boar Stud 69,Skyline Boar Stud,69,LOW INDEX,2022-06-26
Skyline Boar Stud,3257F,SPG240,CULLED,6/13/2020,7/1/2022,69,87.97800557,238,258,0.92248062,Skyline Boar Stud 69,Skyline Boar Stud,69,LOW INDEX,2022-06-26
Skyline Boar Stud,3261F,SPG240,CULLED,6/13/2020,7/1/2022,69,87.05404036,243,258,0.941860465,Skyline Boar Stud 69,Skyline Boar Stud,69,LOW INDEX,2022-06-26
Skyline Boar Stud,4664F,SPG240,CULLED,6/12/2020,7/1/2022,69,87.97938475,237,258,0.918604651,Skyline Boar Stud 69,Skyline Boar Stud,69,LOW INDEX,2022-06-26
Skyline Boar Stud,5039F,SPG240,CULLED,6/12/2020,7/1/2022,69,88.50801472,233,258,0.903100775,Skyline Boar Stud 69,Skyline Boar Stud,69,LOW INDEX,2022-06-26
Skyline Boar Stud,5094F,SPG240,CULLED,6/12/2020,7/1/2022,69,92.17991236,200,258,0.775193798,Skyline Boar Stud 69,Skyline Boar Stud,69,LOW INDEX,2022-06-26
Skyline Boar Stud,5279F,SPG240,CULLED,6/12/2020,7/1/2022,60,93.60231499,183,258,0.709302326,Skyline Boar Stud 60,Skyline Boar Stud,60,SEMEN QUALITY,2022-06-26
Skyline Boar Stud,5290F,SPG240,CULLED,6/13/2020,7/1/2022,69,86.54110599,246,258,0.953488372,Skyline Boar Stud 69,Skyline Boar Stud,69,LOW INDEX,2022-06-26
Skyline Boar Stud,5412G,SPG240,CULLED,9/6/2020,7/1/2022,69,89.45372419,226,258,0.875968992,Skyline Boar Stud 69,Skyline Boar Stud,69,LOW INDEX,2022-06-26
Skyline Boar Stud,6099G,SPG240,CULLED,1/3/2021,7/1/2022,69,90.44557252,221,258,0.856589147,Skyline Boar Stud 69,Skyline Boar Stud,69,LOW INDEX,2022-06-26
Skyline Boar Stud,6103T,SPG240,CULLED,6/13/2020,7/1/2022,69,85.52765112,249,258,0.965116279,Skyline Boar Stud 69,Skyline Boar Stud,69,LOW INDEX,2022-06-26
Skyline Boar Stud,6783G,SPG240,CULLED,1/3/2021,7/1/2022,69,86.7101946,245,258,0.949612403,Skyline Boar Stud 69,Skyline Boar Stud,69,LOW INDEX,2022-06-26
Skyline Boar Stud,6823G,SPG240,CULLED,1/3/2021,7/1/2022,69,90.02819885,225,258,0.872093023,Skyline Boar Stud 69,Skyline Boar Stud,69,LOW INDEX,2022-06-26
Skyline Boar Stud,6824G,SPG240,CULLED,1/3/2021,7/1/2022,69,85.71015673,248,258,0.96124031,Skyline Boar Stud 69,Skyline Boar Stud,69,LOW INDEX,2022-06-26
Skyline Boar Stud,6911G,SPG240,CULLED,1/3/2021,7/1/2022,60,93.28491082,186,258,0.720930233,Skyline Boar Stud 60,Skyline Boar Stud,60,SEMEN QUALITY,2022-06-26
Skyline Boar Stud,6922E,SPG240,CULLED,6/12/2020,7/1/2022,69,86.88563672,244,258,0.945736434,Skyline Boar Stud 69,Skyline Boar Stud,69,LOW INDEX,2022-06-26
Skyline Boar Stud,6944G,SPG240,CULLED,1/3/2021,7/1/2022,69,90.35896171,222,258,0.860465116,Skyline Boar Stud 69,Skyline Boar Stud,69,LOW INDEX,2022-06-26
Skyline Boar Stud,6949E,SPG240,CULLED,6/12/2020,7/1/2022,69,88.19332057,235,258,0.910852713,Skyline Boar Stud 69,Skyline Boar Stud,69,LOW INDEX,2022-06-26
Skyline Boar Stud,6952E,SPG240,CULLED,6/12/2020,7/1/2022,60,92.62942185,193,258,0.748062016,Skyline Boar Stud 60,Skyline Boar Stud,60,SEMEN QUALITY,2022-06-26
Skyline Boar Stud,6964G,SPG240,CULLED,1/3/2021,7/1/2022,69,87.50364372,241,258,0.934108527,Skyline Boar Stud 69,Skyline Boar Stud,69,LOW INDEX,2022-06-26
Skyline Boar Stud,6971G,SPG240,CULLED,1/3/2021,7/1/2022,69,83.30378477,257,258,0.996124031,Skyline Boar Stud 69,Skyline Boar Stud,69,LOW INDEX,2022-06-26
Skyline Boar Stud,6973E,SPG240,CULLED,6/12/2020,7/1/2022,69,88.94183453,229,258,0.887596899,Skyline Boar Stud 69,Skyline Boar Stud,69,LOW INDEX,2022-06-26
Skyline Boar Stud,6985E,SPG240,CULLED,6/12/2020,7/1/2022,69,88.85392404,231,258,0.895348837,Skyline Boar Stud 69,Skyline Boar Stud,69,LOW INDEX,2022-06-26
Skyline Boar Stud,6987E,SPG240,CULLED,6/13/2020,7/1/2022,69,87.82604307,239,258,0.926356589,Skyline Boar Stud 69,Skyline Boar Stud,69,LOW INDEX,2022-06-26
Skyline Boar Stud,7408G,SPG240,CULLED,9/6/2020,7/1/2022,69,88.71679092,232,258,0.899224806,Skyline Boar Stud 69,Skyline Boar Stud,69,LOW INDEX,2022-06-26
Skyline Boar Stud,7547G,SPG240,CULLED,9/6/2020,7/1/2022,69,85.24865052,251,258,0.972868217,Skyline Boar Stud 69,Skyline Boar Stud,69,LOW INDEX,2022-06-26
Skyline Boar Stud,7639G,SPG240,CULLED,9/6/2020,7/1/2022,69,85.10547762,253,258,0.980620155,Skyline Boar Stud 69,Skyline Boar Stud,69,LOW INDEX,2022-06-26
Skyline Boar Stud,7969G,SPG240,CULLED,9/6/2020,7/1/2022,69,84.48552784,254,258,0.984496124,Skyline Boar Stud 69,Skyline Boar Stud,69,LOW INDEX,2022-06-26
Skyline Boar Stud,8534F,SPG240,CULLED,6/13/2020,7/1/2022,69,84.32065843,255,258,0.988372093,Skyline Boar Stud 69,Skyline Boar Stud,69,LOW INDEX,2022-06-26
Skyline Boar Stud,8614F,SPG240,CULLED,6/13/2020,7/1/2022,60,96.66444823,156,258,0.604651163,Skyline Boar Stud 60,Skyline Boar Stud,60,SEMEN QUALITY,2022-06-26
Skyline Boar Stud,8631F,SPG240,CULLED,6/13/2020,7/1/2022,69,88.12353491,236,258,0.914728682,Skyline Boar Stud 69,Skyline Boar Stud,69,LOW INDEX,2022-06-26
Skyline Boar Stud,8746F,SPG240,CULLED,6/13/2020,7/1/2022,60,96.33569852,159,258,0.61627907,Skyline Boar Stud 60,Skyline Boar Stud,60,SEMEN QUALITY,2022-06-26
Skyline Boar Stud,8772F,SPG240,CULLED,6/13/2020,7/1/2022,69,85.12767804,252,258,0.976744186,Skyline Boar Stud 69,Skyline Boar Stud,69,LOW INDEX,2022-06-26
Skyline Boar Stud,8862F,SPG240,CULLED,6/13/2020,7/1/2022,69,89.37930817,227,258,0.879844961,Skyline Boar Stud 69,Skyline Boar Stud,69,LOW INDEX,2022-06-26
Skyline Boar Stud,8986F,SPG240,CULLED,6/13/2020,7/1/2022,69,87.13750767,242,258,0.937984496,Skyline Boar Stud 69,Skyline Boar Stud,69,LOW INDEX,2022-06-26
Skyline Boar Stud,8991F,SPG240,CULLED,6/13/2020,7/1/2022,69,90.97028278,214,258,0.829457364,Skyline Boar Stud 69,Skyline Boar Stud,69,LOW INDEX,2022-06-26
Norson,EX_JJ3097,OTHER,CULLED,2006-06-19,NA,NA,NA,NA,NA,NA,Norson NA,NA,NA,NA,2022-07-03
High Desert,1555H,SPG240,CULLED,2021-02-01,2022-07-07,22,93.18869919553109,125,162,0.7716049382716049,High Desert 22,High Desert,22,LOW INDEX,2022-07-03
High Desert,1601H,SPG240,CULLED,2021-02-01,2022-07-07,22,89.21006062377853,153,162,0.9444444444444444,High Desert 22,High Desert,22,LOW INDEX,2022-07-03
High Desert,2014088,SPG240,CULLED,2021-08-10,2022-07-07,22,92.32620970625155,135,162,0.8333333333333334,High Desert 22,High Desert,22,LOW INDEX,2022-07-03
High Desert,2014226,SPG240,CULLED,2021-08-10,2022-07-07,16,94.58854995387688,112,162,0.691358024691358,High Desert 16,High Desert,16,FEETANDLEGS,2022-07-03
High Desert,4243P,SPG240,CULLED,2019-08-20,2022-07-07,18,102.5662139809493,57,162,0.35185185185185186,High Desert 18,High Desert,18,SEMEN QUALITY,2022-07-03
MB 7082,2050473,SPG240,CULLED,2022-06-06,2022-07-08,42,107.78430436030014,42,108,0.3888888888888889,MB 7082 42,MB 7082,42,GENETIC SERVICES,2022-07-03
MB 7092,1323C,SPG240,CULLED,2019-10-04,2022-07-05,3,93.2588438588336,334,481,0.6943866943866944,MB 7092 3,MB 7092,3,GENETIC SERVICES,2022-07-03
MB 7092,2005189,SPG240,CULLED,2021-03-13,2022-07-05,4,89.76017676342032,362,481,0.7525987525987526,MB 7092 4,MB 7092,4,SEMEN QUALITY,2022-07-03
MB 7092,2014752,SPG240,CULLED,2021-08-22,2022-07-05,3,100.76177423245076,247,481,0.5135135135135135,MB 7092 3,MB 7092,3,GENETIC SERVICES,2022-07-03
MB 7092,2028494,SPG240,CULLED,2022-04-15,2022-07-05,4,87.05324110876595,384,481,0.7983367983367984,MB 7092 4,MB 7092,4,SEMEN QUALITY,2022-07-03
MB 7092,2030954,SPG240,CULLED,2021-09-24,2022-07-05,3,96.41148905322572,310,481,0.6444906444906445,MB 7092 3,MB 7092,3,GENETIC SERVICES,2022-07-03
MB 7092,2031877,SPG240,CULLED,2022-04-15,2022-07-05,4,74.58994061494147,464,481,0.9646569646569647,MB 7092 4,MB 7092,4,SEMEN QUALITY,2022-07-03
MB 7092,2032106,SPG240,CULLED,2022-04-15,2022-07-05,3,102.5536917611735,205,481,0.4261954261954262,MB 7092 3,MB 7092,3,GENETIC SERVICES,2022-07-03
MB 7092,2032130,SPG240,CULLED,2022-04-15,2022-07-05,5,105.95880486800998,122,481,0.25363825363825365,MB 7092 5,MB 7092,5,ANATOMY,2022-07-03
MB 7092,2032370,SPG240,CULLED,2022-04-15,2022-07-05,4,111.12013054317521,37,481,0.07692307692307693,MB 7092 4,MB 7092,4,SEMEN QUALITY,2022-07-03
MB 7092,2032433,SPG240,CULLED,2022-04-15,2022-07-05,4,109.50213775923321,57,481,0.11850311850311851,MB 7092 4,MB 7092,4,SEMEN QUALITY,2022-07-03
MB 7092,2032436,SPG240,CULLED,2022-04-15,2022-07-05,4,113.52691149110436,17,481,0.035343035343035345,MB 7092 4,MB 7092,4,SEMEN QUALITY,2022-07-03
MB 7092,2034356,SPG240,CULLED,2021-09-24,2022-07-05,4,96.4398982714117,309,481,0.6424116424116424,MB 7092 4,MB 7092,4,SEMEN QUALITY,2022-07-03
MB 7092,2050120,SPG240,CULLED,2022-04-15,2022-07-05,4,110.54695842715088,44,481,0.09147609147609148,MB 7092 4,MB 7092,4,SEMEN QUALITY,2022-07-03
MB 7092,2050137,SPG240,CULLED,2022-04-15,2022-07-05,3,107.3329459388974,92,481,0.19126819126819128,MB 7092 3,MB 7092,3,GENETIC SERVICES,2022-07-03
MB 7092,2050174,SPG240,CULLED,2022-04-15,2022-07-05,3,105.10156205111768,145,481,0.30145530145530147,MB 7092 3,MB 7092,3,GENETIC SERVICES,2022-07-03
MB 7092,2050198,SPG240,CULLED,2022-04-15,2022-07-05,4,108.26819619062483,81,481,0.1683991683991684,MB 7092 4,MB 7092,4,SEMEN QUALITY,2022-07-03
MB 7092,2937F,SPG240,CULLED,2020-04-19,2022-07-05,4,97.55419473751833,297,481,0.6174636174636174,MB 7092 4,MB 7092,4,SEMEN QUALITY,2022-07-03
MB 7092,4035B,SPG240,CULLED,2019-08-09,2022-07-05,3,70.96570095342953,472,481,0.9812889812889813,MB 7092 3,MB 7092,3,GENETIC SERVICES,2022-07-03
MB 7092,545G7,SPG240,CULLED,2018-09-06,2022-07-05,3,90.11426457250543,359,481,0.7463617463617463,MB 7092 3,MB 7092,3,GENETIC SERVICES,2022-07-03
MB 7092,586H5,SPG240,CULLED,2018-11-22,2022-07-05,3,89.67921804839177,363,481,0.7546777546777547,MB 7092 3,MB 7092,3,GENETIC SERVICES,2022-07-03
MB 7092,6545E,SPG240,CULLED,2020-03-08,2022-07-05,4,80.27884568447496,436,481,0.9064449064449065,MB 7092 4,MB 7092,4,SEMEN QUALITY,2022-07-03
MB 7092,6928E,SPG240,CULLED,2020-04-19,2022-07-05,4,96.38647881416671,311,481,0.64656964656964655,MB 7092 4,MB 7092,4,SEMEN QUALITY,2022-07-03
MB 7092,6957H,SPG240,CULLED,2021-05-08,2022-07-05,7,93.63976744804889,331,481,0.6881496881496881,MB 7092 7,MB 7092,7,BEHAVIOR,2022-07-03
MB 7092,8270C,SPG240,CULLED,2020-02-08,2022-07-05,4,91.56518938785128,348,481,0.7234927234927235,MB 7092 4,MB 7092,4,SEMEN QUALITY,2022-07-03
MB 7092,8285C,SPG240,CULLED,2020-02-08,2022-07-05,3,106.92564253306976,98,481,0.20374220374220375,MB 7092 3,MB 7092,3,GENETIC SERVICES,2022-07-03
MB 7092,8459C,SPG240,CULLED,2020-02-08,2022-07-05,4,95.4582567196281,319,481,0.6632016632016632,MB 7092 4,MB 7092,4,SEMEN QUALITY,2022-07-03
MB 7092,852J6,SPG240,CULLED,2018-12-30,2022-07-05,4,79.34017212864687,442,481,0.918918918918919,MB 7092 4,MB 7092,4,SEMEN QUALITY,2022-07-03
MB 7092,8635A,SPG240,CULLED,2019-06-30,2022-07-05,3,82.58227243409748,419,481,0.8711018711018711,MB 7092 3,MB 7092,3,GENETIC SERVICES,2022-07-03
MB 7092,8907A,SPG240,CULLED,2019-06-30,2022-07-05,3,78.92070208138043,445,481,0.9251559251559252,MB 7092 3,MB 7092,3,GENETIC SERVICES,2022-07-03
MB 7093,2005861,SPG240,CULLED,2021-06-07,2022-07-04,49,96.96667911077746,347,474,0.7320675105485233,MB 7093 49,MB 7093,49,GENETIC SERVICES,2022-07-03
MBW Cimarron,6643F,SPG240,CULLED,2020-07-13,2022-07-08,44,102.70770946404063,144,291,0.4948453608247423,MBW Cimarron 44,MBW Cimarron,44,LOW INDEX,2022-07-03
SPG9644,2021570,SPG240,CULLED,2022-01-04,2022-07-03,8,100.14171573476773,341,385,0.8857142857142857,SPG9644 8,SPG9644,8,GENETIC SERVICE,2022-07-03
Norson,EX_JJ3097,OTHER,CULLED,2006-06-19,NA,NA,NA,NA,NA,NA,Norson NA,NA,NA,NA,2022-07-10
High Desert,2014039,SPG240,CULLED,2021-08-10,2022-07-13,18,105.44086628864297,33,156,0.21153846153846154,High Desert 18,High Desert,18,SEMEN QUALITY,2022-07-10
High Desert,2035260,SPG240,CULLED,2021-12-30,2022-07-13,18,116.91908543340142,1,156,0.00641025641025641,High Desert 18,High Desert,18,SEMEN QUALITY,2022-07-10
